1982 Oct,318,46.1,430.1,66.2,58,223.5,83.3,31.9,115.2,173.9,21,45.6,62.1,180.3,1264.2,285.4,20.9,344.3,59.6,64.1,190.5,25.8,118.7,102.8,35.9,36.7,135.2,54.1,983.3,143.7,166.2,31.7,49.1,13.1,93.8,33.4,15.2,48.6,68.3,12,19.3,27,78.5,28.1,504.2,88.9,37.8,108.2,10.8,49.3,7.4,28.1,46.1,8.4,15,38.4,20.6,37.8,307.9,107,14.2,14.1,135.4,25.5,53.6,20.8,8.3,29.1,37.4,7.5,15,12.6,42.8,11,20.3,318.7,27,29.5,4.2,1.8,3.9,5.9,78.7,NA,NA,NA,NA,13.5,1.5,16.6,4.7,3.5,11.9,3.4,2.3,5.8,9.7,1.2,2.5,9,61.9,999.3,90.8,157.3,1247.4,211.9,263.3,162.6,637.8,261.3,92.9,354.2,452.7,67.7,132,160.6,500.9,211.9,3551.5,58,354.2,29.5,3.5,35.9,83.3,78.7,4.7,12,3.4,1.8,999.3,173.9,180.3
1982 Nov,334.4,46.5,446.2,68.9,67.2,243.9,99.3,35,134.3,206.6,23.5,45.3,68.3,192.9,1372.6,291.9,22.4,352.5,63.2,82.5,223.8,29,136.9,114.6,38,40.7,139.7,57.3,1065.2,152.7,175.4,33.8,53.2,14.9,101.9,35.5,15.9,51.4,73.4,13.2,19.2,29.7,83.6,27.6,536,87,38.2,105.7,13.1,56.8,8,31.6,58.5,8.8,15.8,41.2,20.9,38.2,332.1,108.7,14.2,13.8,136.7,27.4,59.6,23.8,8.8,32.6,42.4,7.9,15.7,13.9,45.9,11.1,20.8,337.9,28,30.6,5.3,2,3.9,5.9,86.5,NA,NA,NA,NA,14.1,1.5,17.2,5.1,4.6,13.6,3.6,2.6,6.2,11.3,1.3,2.9,10.3,68.3,1031.9,92.3,156.5,1280.7,232.2,285.9,199,717.2,302.4,101.5,403.9,522.9,73.6,135.7,176.1,531.1,215.4,3830.5,67.2,403.9,30.6,4.6,38,99.3,86.5,5.1,13.2,3.6,2,1031.9,206.6,192.9
1982 Dec,389.6,53.8,521.3,90.8,146.3,392.6,142.9,51.7,194.6,346.6,31.4,55,104,260.3,1888.3,334.6,29.7,408.2,90.3,143,320.8,39.8,188,208.5,56.5,57.3,192.5,64.1,1427.3,172.8,198,42.6,79,29.4,151,48.8,22.1,70.9,127.9,16.2,23.8,41.5,112.4,31.1,715.9,99.1,47.6,122.1,25.4,79.6,11.7,45.1,88.9,11.1,23.1,57.6,24.8,47.6,440.9,128.5,16.2,16,160.7,37.6,87.2,34.8,13.1,47.9,71.9,11,19.6,21.5,63.9,12.4,25.7,457.4,32.7,35.7,7.9,2.5,4.3,6.7,118.6,NA,NA,NA,NA,16.5,1.6,20,8,7.4,19.7,4.7,3.5,8.2,18.5,1.8,4.1,14.6,92.2,1190.4,111,182.3,1483.7,281.2,410.7,385,1077,426.1,145.2,571.4,889.3,95.8,176.7,258.7,725.2,240.5,5179.7,146.3,571.4,35.7,7.4,56.5,142.9,118.6,8,16.2,4.7,2.5,1190.4,346.6,260.3
1983 Jan,311.4,43.8,420.3,58,66.6,219.7,78.5,31.4,109.8,135.3,20.7,47.4,63.9,182.1,1214.5,270.7,22.9,329.6,55.5,64.3,178.6,25,106.6,81.5,34.1,35.8,129.3,57.7,920.3,146.9,169.3,28.8,50.1,14.1,92.9,29.7,14.9,44.6,64,12,17.7,27.8,80.4,30.7,502.4,82.7,39.5,102.3,9.2,47.7,6.4,26.4,43.5,8.1,13.9,36.6,24.2,39.5,295.9,94.6,15.7,12.1,122.3,25.8,52,18.8,7.2,26,35.6,6.7,14.3,11.4,39.8,11.6,19.6,295.4,26.8,29.3,4.7,1.7,3.6,5.5,75.2,NA,NA,NA,NA,12,1,14.6,4.3,3.3,10.6,2.7,1.9,4.6,7.4,1,2.1,8.1,53,959.3,91.7,151.9,1202.8,190.7,255.4,169.9,615.9,237.7,88.8,326.5,379.2,64.9,128.5,159.3,491.4,226.9,3384.5,66.6,326.5,29.3,3.3,34.1,78.5,75.2,4.3,12,2.7,1.7,959.3,135.3,182.1
1983 Feb,327.2,39.3,428.8,63.7,59.2,228,72.9,29.4,102.3,144.2,22.1,44,64.8,195.5,1240.6,278.4,20.8,334.6,60.2,64.6,184.5,23.4,96.9,86.6,34,36.4,130.9,50.2,921.7,149.3,170.5,26.2,47.5,12.3,86,25.2,12.6,37.9,53.5,11.5,17,25.8,74.5,27.9,470,85.3,35.1,103.5,8.5,47.2,5.9,23.2,39.7,7.1,13,35.4,21.2,35.1,284.1,100.6,13.3,12.3,126.2,24.9,51.1,18,7,25,33.2,6.6,13.2,11.2,38.4,10.7,18.6,292.6,26.9,29.3,4.5,1.9,3.3,5.3,76.5,NA,NA,NA,NA,12.8,1.1,15.5,4.4,2.6,10.3,2.7,1.9,4.6,8,1,2.1,8.6,55.1,995.5,82,146.7,1224.2,194.8,267.5,159.4,621.7,216.4,82.3,298.7,378,66.4,122.1,157.9,499.1,204.4,3369.8,59.2,298.7,29.3,2.6,34,72.9,76.5,4.4,11.5,2.7,1.9,995.5,144.2,195.5
1983 Mar,350.9,43.4,460,66,67.3,257.5,93.3,34.2,127.5,180.5,24.9,47.7,70,205.7,1375.7,303.8,23.5,366.4,67.6,73.9,213,28.2,128.8,108,36.7,39.1,140.9,55,1049.2,162.4,185.8,30.1,58.6,16.6,105.3,31.1,15.2,46.3,64.4,13.3,18.9,30.4,83.4,28.8,535.7,95.9,40.8,116.8,9.9,56.8,7.6,31.2,54.4,7.8,15.3,40.5,24.6,40.8,340.5,107.6,15.4,13.7,136.7,28.2,56.3,19.7,7.5,27.2,37.6,7.3,14.8,12.2,41.6,11.6,20.3,319.6,29.8,32.6,5.7,2.1,3.4,5.7,89.1,NA,NA,NA,NA,13.8,1.1,16.7,5.3,3.1,12,3.8,2.5,6.3,10.6,1.1,2.2,9.1,63.1,1080.8,91.4,160.3,1332.4,219.8,315.1,184.2,719.1,279.7,97.5,377.2,472.1,73.7,133.2,174.4,538.7,213.9,3805.3,67.3,377.2,32.6,3.1,36.7,93.3,89.1,5.3,13.3,3.8,2.1,1080.8,180.5,205.7
1983 Apr,323.4,43.7,429,58.3,57.7,228.2,111.2,39.4,150.6,199.4,24.5,52.9,65.3,193.7,1344.2,301.9,21.7,359.2,62.9,61.5,180.7,28.6,134.1,115.3,33.6,33.8,120.5,50.2,994.9,156.8,177.8,29.3,51.3,11.1,91.7,33.1,14.8,47.8,69.3,12.5,17.4,25.9,74.1,27,509,91,38.3,110.1,9.3,53,8.2,31.5,53,7.3,14.8,40.1,21.6,38.3,326,105.2,12.4,12.8,130.3,26.3,52.9,22.2,8.2,30.4,39.7,7.3,13.7,12.1,40.5,10.4,19.2,313,28,30.6,5.4,2.1,3.1,5.5,83.5,NA,NA,NA,NA,14.3,1.3,17.2,4,3.1,10.6,4.7,2.7,7.4,11.7,1.1,2.3,8.2,63.3,1036.4,86.4,148.1,1270.9,193.5,284.2,155.7,633.4,308.3,104.2,412.5,503.4,71.5,131.8,159.3,493.8,198.1,3665.1,57.7,412.5,30.6,3.1,33.6,111.2,83.5,4,12.5,4.7,2.1,1036.4,199.4,193.7
1983 May,316.6,42.3,422.6,67.8,64.9,253.2,112.5,41.4,153.9,200.5,25.4,55,68.9,204.1,1379.9,281.5,21.4,339.2,67,65.2,194.2,28.4,130.3,112.1,36.6,35,127.8,52.7,990.4,159.8,181.3,35.1,53.6,12,100.7,33.9,15.6,49.5,69.3,12.7,18,26.9,77.8,27.5,527.5,91.6,39.5,110.8,10.5,59.8,8.1,32.6,56,8.1,15.3,42.4,23.2,39.5,341.1,106.9,12.7,13.2,132.8,29.4,60.2,25,9.1,34,46,7.8,14.2,12.9,43.2,11.4,20.5,336.8,27.5,30.2,5.6,2.1,3.6,5.8,85.1,NA,NA,NA,NA,14.1,1.4,17.3,4.8,3.1,11.6,4.6,2.8,7.3,11.5,1.1,2.3,8.5,65.6,1014.2,85,152.4,1251.7,222.9,304.9,170.1,697.9,310.8,107.7,418.5,510.6,73.5,138.9,166.5,520.8,207.4,3760,64.9,418.5,30.2,3.1,36.6,112.5,85.1,4.8,12.7,4.6,2.1,1014.2,200.5,204.1
1983 Jun,325.4,40.4,430.6,64.2,58.6,237.8,103.6,37.1,140.7,175.2,24.6,56.2,65.7,198.8,1325.8,290.6,20.8,345.6,66.2,60.2,183.3,25.6,115.9,100.1,35.9,33.7,123.8,46.4,950,158.8,180.2,30.9,53.6,12,96.5,34,15.5,49.5,72.6,12.6,18.7,26.8,77.9,26.5,524.2,94,37.6,113.2,9.8,61.2,7.4,29.8,51.9,7.7,14.9,41.3,21.9,37.6,335,106.9,13.7,13.4,134,25.8,55.2,22.2,8.1,30.3,37.8,7.2,14.1,12.2,40.6,10.4,19,316.9,27.3,30.2,5.2,2,3.5,5.7,83,NA,NA,NA,NA,14.2,1.4,17.6,4.3,2.6,10.3,3.9,2.3,6.2,10.1,1,2.1,8.2,62.3,1033.9,83.7,151.6,1269.3,210.5,294.4,157,661.8,284.6,98.3,383,462.4,71.3,139.7,160.3,507.3,196.4,3630.8,58.6,383,30.2,2.6,35.9,103.6,83,4.3,12.6,3.9,2,1033.9,175.2,198.8
1983 Jul,323.1,41.6,434.2,60.8,58.8,231.3,97.4,34.1,131.5,181.4,23.9,54.6,66.9,203,1328.1,297.6,21.3,355.2,64,59.9,178.8,26.6,121.7,103.4,36.9,34.2,126.4,49.8,971,162.9,185.1,32.9,55,14.4,102.2,33.5,16,49.5,65.9,13,19.5,29,82.2,27.8,534.8,98.3,41.3,118,11.1,58.9,7.9,31.9,51.7,8.3,15.8,40.5,23.1,41.3,342.3,106.2,13.9,13.1,133.2,30.2,58.3,24.7,8.4,33,40.3,7.7,14.3,12.3,41.8,10.9,19.8,326.5,28.3,31.3,5.1,2,4.4,6.7,83.9,NA,NA,NA,NA,13.6,1.5,17.2,4.2,2.8,10.8,4,2.5,6.5,10.4,1.1,2.3,8.7,64.5,1047.4,85.9,159.5,1292.8,203.9,293.4,159.6,656.9,286.2,97.7,384,468.3,72.5,140.9,165.6,519.9,209.8,3686.5,58.8,384,31.3,2.8,36.9,97.4,83.9,4.2,13,4,2,1047.4,181.4,203
1983 Aug,338.1,42.2,448.2,64.8,64.8,246.9,96.3,34,130.2,179.7,25,54.6,70.4,211.5,1366.3,309.6,22.6,369.3,72.4,65.2,196.4,25.7,117,101.4,39.3,37.3,140.9,53.3,1015.5,167.3,189.4,35.1,61,14,110.1,36.6,16.4,52.9,60.4,13.9,22.1,29.5,86.7,28.7,551,101.7,43.2,122.1,11.2,63.9,7.9,30.9,54,8.5,16.3,42.3,24.6,43.2,356.4,111.9,14.2,13.5,139.6,34.2,64.6,24.1,8.4,32.4,38,8.2,15.3,13.1,45.5,11.7,20.8,340.9,29.6,32.6,5.8,2.2,4.7,7.1,88.1,NA,NA,NA,NA,13.8,1.5,17.1,4.1,2.8,10.7,3.6,2.4,6,10,1.1,2.4,9.2,62.5,1089.4,88.5,159.1,1337,217.7,320.9,172.4,711,283,96.9,379.9,458.2,76.5,147.3,174.6,554.2,215.2,3816.3,64.8,379.9,32.6,2.8,39.3,96.3,88.1,4.1,13.9,3.6,2.2,1089.4,179.7,211.5
1983 Sep,330.6,42.5,440.6,65.1,68.7,240.7,105.6,37.2,142.9,185,24.5,53.8,71.6,210.9,1370.8,310.2,22.4,370,69.7,66.4,193.6,26.5,121.3,105.2,38.3,37.2,138.5,54,1019.2,163.9,185.1,34.6,55,15.1,104.7,37,17.5,54.5,73.9,13.4,21.5,29.6,85.1,27.7,553.9,99.1,42.3,119.5,12.3,61,8.2,32.6,52.3,8.2,16.4,42,23.8,42.3,349.7,111.3,14.8,13.2,139.3,30.1,61.9,25.6,9.2,34.8,40.3,8.2,15.2,13.6,44.5,11.7,21.5,342.3,29.2,32.1,5.3,2,5,7.4,88,NA,NA,NA,NA,13.5,1.5,17.1,4,3.1,10.9,3.6,2.5,6.1,10.3,1,2.4,8.9,64.1,1075.6,89.6,157.7,1322.8,213.9,295.1,181.4,690.3,298.5,103.5,402,482.7,74.9,144.6,176,547.9,215.6,3823.4,68.7,402,32.1,3.1,38.3,105.6,88,4,13.4,3.6,2,1075.6,185,210.9
1983 Oct,351.1,45,462.1,66.3,84.1,264.8,97.9,37.3,135.2,194.4,24.6,55.6,74.9,212,1412.3,314.5,22.9,374.4,73.5,71.3,204.8,29.1,132,106.4,38.4,39.1,142.7,53.1,1053,167.2,189.6,36.4,52.6,14.7,103.7,33.1,16.2,49.3,65.5,13.2,20.9,29.5,84.7,29.4,545.1,96.7,39.4,116.6,10.2,54.8,7.6,30,51.5,8.7,15.2,40.3,21.6,39.4,332.8,112.3,15.1,13,140.4,26.8,57.4,24.2,9.1,33.3,41.5,7.9,15.9,13.9,46.2,11.6,21.7,340.5,29.9,33,4.9,2.1,5.1,7.5,88.7,NA,NA,NA,NA,16.6,1.5,20.5,5,3.3,11.7,3.4,2.5,5.9,11.2,1.3,2.7,9.4,71.4,1105.9,93.1,156.4,1355.4,213.3,301.1,200.2,714.6,291.8,104,395.8,485.3,75.8,146.9,180.8,553.5,211,3878.7,84.1,395.8,33,3.3,38.4,97.9,88.7,5,13.2,3.4,2.1,1105.9,194.4,212
1983 Nov,361.5,45.8,474.5,72.8,101.2,310.4,110.2,41,151.2,224.9,27.8,57.7,83.4,228.2,1541.6,336.8,24,399.1,80.3,82.8,227.4,30,139.6,123.1,40.7,42.6,151.7,53.9,1136.8,175.6,198.2,37.2,61.7,16.7,115.6,37.6,17.5,55.1,77.6,14.6,22.1,32.3,92.2,29.9,593.3,101.2,40.1,121.6,11.8,63,7.9,32.5,64.3,8.6,16.1,42.5,21.8,40.1,363.9,115,15.4,13.2,143.7,31.4,65.7,26,9.7,35.7,47.9,8.8,16.4,15.5,49.8,11.7,22.5,365.3,31.5,34.7,6.2,2.3,5.2,8,97.7,NA,NA,NA,NA,17.3,1.5,21.1,5.5,3.6,13.1,3.7,2.8,6.5,12.6,1.5,3.2,10.8,78,1155.9,95.4,159.6,1410.9,230.1,350.1,235.3,815.5,320.3,111.4,431.7,568.7,83.7,153.3,198.8,594.1,215.3,4211.5,101.2,431.7,34.7,3.6,40.7,110.2,97.7,5.5,14.6,3.7,2.3,1155.9,224.9,228.2
1983 Dec,430.9,56.8,566.1,96,192.3,477.3,155,59.9,214.8,384.7,36.8,71.4,122.8,301.2,2119.6,378.7,33.5,456.5,115.3,147.7,338.7,44.6,209.4,219.4,56.8,61.3,207.6,63.3,1543.3,192.9,218.7,42.8,86.2,34.2,163.1,51.1,24.4,75.5,132.3,18,25.9,46.1,120,34.6,772.2,120.4,50.4,145.6,20.3,83.7,10.9,45.7,97.5,10.5,22.1,57.1,26.4,50.4,480,135,19.4,15,169.4,40.1,87.7,40.1,14.2,54.3,75.5,12.4,20.8,22.9,69.5,13.1,28.9,485.3,36.6,40.2,9.7,2.8,5.4,8.2,133.5,NA,NA,NA,NA,21.8,1.9,26.1,7,6.8,18.2,5,4,9,22.2,2,4.7,15.1,107.7,1334.8,123.2,184.3,1642.3,278,486.8,433,1197.8,464.5,161.5,626,963.7,109.3,195.8,287.5,795.5,242.7,5684.3,192.3,626,40.2,6.8,56.8,155,133.5,7,18,5,2.8,1334.8,384.7,301.2
1984 Jan,333.2,47.2,449.5,67.7,73.7,236.8,82.5,35.4,117.9,139,21.4,55.3,69,199.7,1299.1,302.5,22.2,360.4,69.2,69.4,204.6,28.6,121.6,106.2,33.8,38,135.2,54.2,1020.7,165.4,187.3,29,55.3,15.7,100,30.7,17,47.7,65.9,13.7,22.6,31.1,92.5,31.6,548.9,94.6,40.8,115.1,11,52.5,6.9,25.7,46.8,8.7,15,39.7,25,40.8,320.5,107.4,15.3,12.9,135.6,28.6,62.9,21.5,8.7,30.2,34.4,7.6,15.6,14.1,47.6,13.9,23,333.7,29.6,32.7,5.3,1.8,5.1,7.1,85.8,NA,NA,NA,NA,13.9,1.4,17.3,3.9,3.2,10.6,3.4,2.1,5.5,7.9,0.9,2.1,7.9,59.4,1062.2,94.8,157.6,1314.5,211.9,281.5,190.8,684.2,256.8,100.8,357.6,414.7,70.5,142.6,173.9,538.8,236,3698.5,73.7,357.6,32.7,3.2,33.8,82.5,85.8,3.9,13.7,3.4,1.8,1062.2,139,199.7
1984 Feb,343.3,44.5,455.9,69.7,69.6,245.2,83.6,33.6,117.2,159.5,22.8,52.7,71.8,219.7,1348.1,309,20.8,365.8,68.1,72.7,208.9,27.4,116.7,97.3,36,39.4,141.5,54.8,1024.5,162.1,184,27.6,56.3,14.2,98.1,27.2,14.3,41.5,53.8,12.9,21.7,28.9,86.6,28.1,513.7,95.9,38.9,115.9,10.9,53.5,6.7,25.5,46.4,8.5,15,40,23,38.9,320.2,114.7,15.7,13,143.4,28,63.4,21.7,8.5,30.2,33.8,7.6,15.8,14.4,48.5,13.1,22.4,341.7,30.3,33.6,5.4,2,4.9,7.2,89.1,NA,NA,NA,NA,16.3,1.5,19.7,5.2,2.7,11.4,3.3,2,5.3,9.1,1,2.1,7.9,63.7,1087.8,90.5,157.1,1335.4,217.5,292.1,188.9,698.5,251.2,94.8,346,414.5,71.9,141.2,176.7,561.6,223,3733.2,69.6,346,33.6,2.7,36,83.6,89.1,5.2,12.9,3.3,2,1087.8,159.5,219.7
1984 Mar,344.8,46.1,461.7,71.8,77.7,256.9,108.8,40.1,148.8,187.4,24.5,57.3,74.9,217.7,1433.6,331.5,21.9,390.8,72.7,75.6,227.8,31,140.7,115.5,36.2,40.9,144.9,56.4,1117.4,172.2,194.9,32,56.1,19,107.1,30.1,16.5,46.6,62,13.5,23,32.7,92.6,29.2,555.7,101.4,40.8,122,10.5,56.7,8.1,30.7,53.5,8.7,15.7,43,23.2,40.8,346.8,117.5,15.5,13.7,146.8,28.3,64.8,25.1,9.3,34.4,39.1,8,16.3,14.9,49.9,13.8,23.5,358.4,31.2,34.5,5.6,2.1,4.6,7,94.4,NA,NA,NA,NA,16.4,1.5,19.9,5.8,2.7,12.7,4.4,2.5,6.9,10.9,1.2,2.3,8.8,70.5,1132.3,93.5,163,1388.8,238.8,302.6,204.6,746,309,110.1,419,484.7,76.7,148.4,186.8,574.6,231.4,4010.9,77.7,419,34.5,2.7,36.2,108.8,94.4,5.8,13.5,4.4,2.1,1132.3,187.4,217.7
1984 Apr,345.9,44.8,458.2,60.8,68.5,219.6,99.9,39.4,139.2,181.8,23.1,50,70.2,196.3,1352.8,319.1,20.4,376.2,62.6,63.7,187.3,30.8,138.4,115,34.7,37.9,139.5,53,1049.3,164.8,186.7,28,51.1,13.4,92.5,32.7,15.8,48.5,69.4,12.6,21.1,28.3,83.5,29.5,532.2,96,38.9,115.3,10.3,48.2,8.4,31,52.8,8.3,14.9,39.4,21.2,38.9,325.6,112.8,14,13,139.8,26.2,57.7,22.6,9,31.5,39.8,7.6,14.8,14.4,46.6,12.9,22.3,337.7,30,33,5.2,2,4.4,6.4,89,NA,NA,NA,NA,16.4,1.5,19.7,6.2,2.3,12,4.4,2.4,6.8,12.9,1.1,2.1,8,69.1,1101.8,88.8,155.9,1346.5,195.3,263,176.4,634.7,298.6,108.3,406.9,487.3,72.2,135.4,172.5,529.7,218.5,3788.4,68.5,406.9,33,2.3,34.7,99.9,89,6.2,12.6,4.4,2,1101.8,181.8,196.3
1984 May,352,45.3,468.3,72.7,70,252.7,126.8,46.2,173,236,27.1,55.7,76.6,218.7,1519.4,331.3,20.6,390.3,84.1,66.6,224,34.2,154.7,132.2,37.7,41.3,154.5,57.3,1156.7,179.6,203.8,33.6,60.8,15.9,110.2,38.4,18.1,56.6,75.3,14.1,24.2,31.7,93.1,30.8,593.6,99.5,41.9,119.5,13.4,60.5,9.7,35.4,67.3,8.8,16.7,43.3,23.1,41.9,367.9,120.3,14.2,13.8,148.4,33.1,71.5,29.6,11,40.6,54.3,8.8,16,16.2,52.1,13.3,23.6,390.5,31.7,35.1,6.4,2.2,4.9,7.3,102.3,NA,NA,NA,NA,15.8,1.6,19.5,8,2.7,14.5,4.8,2.6,7.4,13.8,1.3,2.2,8.7,73.9,1148.5,89.9,165.9,1404.3,236.5,329,189.5,755,356,125,480.9,597.9,83.5,149.7,190.6,590.1,231.3,4242.3,70,480.9,35.1,2.7,37.7,126.8,102.3,8,14.1,4.8,2.2,1148.5,236,218.7
1984 Jun,348.9,44.8,461.6,67.2,60.5,230.3,99.4,38.6,138,190.4,24.3,53.2,68.7,201,1376.9,325.1,20.4,380.5,73.1,51.3,186.2,29.5,133.4,116.3,35.5,35.8,138.5,51.4,1047,170.9,193.8,32.6,57.4,14.9,104.9,34.1,16.9,51,70.6,13.5,22,30.1,87.6,30,560.7,95.2,38.8,114.4,11.3,57.8,8.4,30.5,56.3,9.1,15.4,41.9,21.9,38.8,339.7,113.6,14.8,13.2,141.6,30.4,65.1,22.7,9,31.6,39.4,7.6,15.3,14.3,47.3,12.7,21.5,346.6,32.8,36,6.1,2.2,4.5,6.9,96.2,NA,NA,NA,NA,16.7,1.6,20.4,6.7,2.5,13.1,4.2,2.5,6.7,10.6,1.2,2.2,8.4,69.2,1121.3,89.6,156.7,1367.6,214.7,303.1,159.5,677.2,295.7,107.4,403.1,500.4,76,141.8,171.7,542.2,216.5,3872.1,60.5,403.1,36,2.5,35.5,99.4,96.2,6.7,13.5,4.2,2.2,1121.3,190.4,201
1984 Jul,348.6,42.5,458.5,75.8,60.2,247,102.9,38.4,141.3,209.7,25.6,53,70.1,206,1421.9,317.3,19.3,371.9,68.6,55.8,186.6,28.7,132.3,125.5,36.6,36.4,139.5,52,1048.3,173,197.2,36.5,64.7,16.3,117.5,34.6,17,51.6,72.7,14.3,24.7,31.8,96.7,33.6,592.4,95.4,37.9,114.2,11.6,60.4,8.3,30.8,62.1,8.8,15.3,41.5,21.2,37.9,346.9,117.6,13.7,13.7,145,30.2,65.5,26.5,9.8,36.3,43.4,8.5,13.5,16.1,48.8,14.9,25.4,364.5,32,35.3,5.8,2.2,4.5,7,95.7,NA,NA,NA,NA,16.2,1.5,19.8,5.7,3.4,13.2,4.5,2.5,7.1,11.9,1.1,2.3,8.5,70.5,1118.3,85.2,158.1,1361.6,227.8,313,167.9,708.7,304.6,107.3,411.9,543.4,78.5,143.9,177.2,559.4,223.5,3978,60.2,411.9,35.3,3.4,36.6,102.9,95.7,5.7,14.3,4.5,2.2,1118.3,209.7,206
1984 Aug,374.6,46.3,491.6,79.7,70,255,105.5,40.2,145.7,193.6,25.5,54.6,74.6,213.4,1462.9,333.7,20.4,390.1,74.4,59.4,200.1,28.4,127.3,117.6,38.8,38.5,147.8,51.4,1077.2,180.8,206.8,38.5,67.1,18.6,124.3,36.3,18.3,54.5,68.5,15.3,27.4,35.3,105.6,34.8,620.3,99.7,40.6,119.6,13.3,60.3,8.2,30.8,56.3,9.4,16.4,43.4,22.3,40.6,351,121.3,14.8,14.5,150.6,31.2,69,26.9,10.2,37.1,40.6,8.8,15.3,17,52.7,16,27.1,377,33.6,37.1,5.7,2.4,4.7,7.6,97.8,NA,NA,NA,NA,16.7,1.7,20.6,5.2,3.5,12.5,4.2,2.7,6.9,11.3,1.2,2.5,9.1,71.7,1179.2,92,165.5,1436.7,240.1,314.4,186.3,740.9,304,110.5,414.5,503.4,81.5,153.1,190.1,591.6,228.8,4096.1,70,414.5,37.1,3.5,38.8,105.5,97.8,5.2,15.3,4.2,2.4,1179.2,193.6,213.4
1984 Sep,345.7,46.2,460,73.3,69.5,236.7,102.3,39.9,142.2,202.2,23.3,51.4,70.6,199.2,1397.5,317.7,20.5,372.7,61.8,55.3,178.8,26.8,117.6,118.1,35.9,36.1,139.7,50.5,1017.4,170.4,195,36.1,56.5,16.6,109.3,33.9,18.2,52.1,76.3,14.1,25.3,32.9,99.5,34.8,591.7,94.1,39,113.4,12.8,57.9,7.8,27.8,55,8.8,15.6,41.2,22,39,334.2,112.6,14.7,13.4,140.8,26.9,66.4,25.5,10.2,35.7,43.7,8.2,14.3,17,50.3,15.8,26.3,363.2,31.4,34.8,4.9,2.2,4.8,7.3,91.9,NA,NA,NA,NA,15.6,1.6,19.5,4.3,3.8,12.6,3.3,2.5,5.7,11.5,1.1,2.6,9.1,69.5,1105.5,91.7,158.4,1355.6,224.8,272.2,182,679,284.2,107.9,392.1,522.8,74.5,143.1,180.2,557.2,226,3901.4,69.5,392.1,34.8,3.8,35.9,102.3,91.9,4.3,14.1,3.3,2.2,1105.5,202.2,199.2
1984 Oct,373.5,47.4,494.4,78.7,81.5,263.6,119.2,45,164.2,214.6,26.1,55,80.5,225.8,1536,342.4,21.4,399.5,67.5,67.6,209.3,30.9,135.6,132.6,38.8,40.7,154,52.5,1126.6,185.4,211.3,32.9,67.3,17.4,117.6,35.7,18.2,53.9,76.7,15.8,25.3,35.3,105.8,35.8,627.8,103.8,43.3,124.9,14.2,65,9,33.6,58.3,9.8,17,44.1,24.2,43.3,369.2,123.5,15.6,13.6,152.8,34.1,78.6,27.9,11.1,39.1,45.1,9.4,15.3,18.3,55.3,14.6,25.9,396.7,34.8,38.4,5.3,2.4,5.3,8.3,103.2,NA,NA,NA,NA,17.2,1.9,21.3,5.1,4.2,14.6,4.6,2.9,7.5,12.6,1.2,2.7,9.3,76.2,1199.5,95.6,167.5,1462.7,250.2,308.6,210.5,769.3,326.4,119.9,446.3,556.6,82.9,151.9,200.8,614.5,238.1,4274,81.5,446.3,38.4,4.2,38.8,119.2,103.2,5.1,15.8,4.6,2.4,1199.5,214.6,225.8
1984 Nov,378.7,50.8,504.7,86,96.5,299.7,130.8,47,177.8,242.7,27.8,56.3,87.2,239.8,1640.7,361.6,23.5,423,77.1,79.6,235.5,33.1,150.3,141.8,42.1,44.9,168,55.5,1219.2,187.7,213.8,34.3,76.5,18.9,129.7,38.6,18.9,57.5,85.2,16.8,26,37,108.5,36.6,658.8,105.1,45.2,127.1,15.4,71.7,9.2,35,68.8,10.3,17.9,46.4,25.8,45.2,394.2,122.9,16.4,13.9,153.2,39.4,84.1,30.7,11.4,42.2,52.4,10.3,15.7,19.2,57.9,14.8,27,416.8,35.3,39.1,6.3,2.5,5.4,8.4,109.2,NA,NA,NA,NA,17.3,1.9,21.4,5.5,4.9,16,4.8,3,7.8,13.6,1.4,3,10.5,80.7,1226.6,102.3,172.6,1501.4,266,351.8,241.5,859.3,359.1,125.7,484.8,623.2,88.9,158.9,215.5,651.8,244.9,4557.1,96.5,484.8,39.1,4.9,42.1,130.8,109.2,5.5,16.8,4.8,2.5,1226.6,242.7,239.8
1984 Dec,432.6,65.3,579.8,98.4,179.4,448.2,169.2,62.5,231.6,415.5,35.4,69.5,121.3,306,2174.7,398.5,29.6,469.6,99.3,112.7,297.6,42.7,202.5,240.1,53.9,57.2,210.1,58.6,1532.3,208.2,236.9,37.3,107,33.7,178,47.8,24.8,72.6,142.5,20.4,30.3,48.7,133,41.4,833.8,116.3,51.2,142.4,26,90.3,12.5,45.2,96.8,11,23.2,54.5,27.7,51.2,480.3,137.1,20.3,15.5,172.9,47.1,111,42.5,16.2,58.6,88,13.6,18.3,28.8,76.3,16.2,33.3,540.2,39.5,43.4,8.3,3.3,5.5,9.4,142.9,NA,NA,NA,NA,17,2.2,21.5,6.4,8.7,19.9,5.6,3.6,9.3,23.3,1.6,4.1,12.8,99.4,1368.3,129.7,188.6,1686.6,290.8,475.5,408.3,1174.6,472.5,166.3,638.8,1039.4,111.7,192.4,292.1,820,262.8,5847.5,179.4,638.8,43.4,8.7,53.9,169.2,142.9,6.4,20.4,5.6,3.3,1368.3,415.5,306
